Código UTA 2020;Código UTA 2010
064270427010010;064270427010010
064270427010012;064270427010012
064270427010003;064270427010003
064270427010007;064270427010007
300560182000065;300560182000065
300560182000003;300560182000003
300560182010000;300560182010000
380700252050000;380700252050000
380700252000112;380700252000112
380700252060000;380700252060000
300089005010000;300089005010000
300089005000016;300089005000016
860706427030000;860706427030000
740630000000155;740630000000155
740630000000165;740630000000165
740630000000081;740630000000081
740630000000107;740630000000107
740630000000175;740630000000175
740630000000014;740630000000014
740630000000145;740630000000145
740630000000168;740630000000168
740630000000140;740630000000140
740630000000012;740630000000012
740630000000151;740630000000151
740630000000032;740630000000032
740630000000060;740630000000060
740630000000109;740630000000109
740630000000092;740630000000092
740630000000025;740630000000025
740630000000076;740630000000076
740630000060000;740630000060000
740630000000125;740630000000125
740630000000101;740630000000101
740630000000167;740630000000167
740630000000144;740630000000144
740630000000159;740630000000159
540770315050000;540770315050000
540770315110000;540770315110000
540770315000002;540770315000002
540770315000013;540770315000013
821190273030000;821190273030000
820492763010000;820492763010000
820492763000022;820492763000022
300569330000078;300569330000078
381120406000045;381120406000045
381120406000078;381120406000078
381120406000079;381120406000079
381120406000066;381120406000066
381120406050000;381120406050000
381120406000082;381120406000082
660840217030000;660840217030000
660840217000016;660840217000016
660840217000017;660840217000017
660840217000003;660840217000003
620490196050000;620490196050000
901058609000085;901058609000085
901058609000095;901058609000095
820422616000076;820422616000076
820422616070000;820422616070000
820773309000045;820773309000045
820773309040000;820773309040000
820773309000071;820773309000071
820773309000056;820773309000056
420985091020000;420985091020000
380420154000021;380420154000021
380420154010000;380420154010000
380420154000018;380420154000018
380420154040001;380420154040001
380420154000012;380420154000012
380420154000007;380420154000007
380420154020000;380420154020000
380420154000006;380420154000006
380420154040002;380420154040002
380420154000010;380420154000010
380420154000019;380420154000019
380420154000009;380420154000009
300779520020000;300779520020000
540980448070000;540980448070000
540980448060000;540980448060000
820492833000049;820492833000049
820492833120000;820492833120000
820492833000065;820492833000065
820492833000045;820492833000045
220630203000031;220630203000031
220630203000153;220630203000153
220630203040000;220630203040000
220630203000222;220630203000222
220630203000022;220630203000022
220630203000011;220630203000011
220630203100000;220630203100000
220630203000047;220630203000047
141191008070000;141191008070000
861756273010000;861756273010000
540630210000029;540630210000029
540630210000024;540630210000024
540630210010000;540630210010000
540630210000004;540630210000004
068540854000030;068540854000030
068540854000029;068540854000029
068540854000027;068540854000027
068540854000035;068540854000035
068540854050000;068540854050000
068540854000007;068540854000007
068540854060000;068540854060000
068540854000036;068540854000036
068540854040000;068540854040000
068540854000034;068540854000034
068540854000002;068540854000002
068540854000001;068540854000001
068540854000033;068540854000033
068540854000025;068540854000025
068540854030000;068540854030000
068540854090000;068540854090000
068540854000022;068540854000022
068540854020000;068540854020000
068540854010000;068540854010000
068540854000010;068540854000010
068540854000006;068540854000006
068540854000012;068540854000012
068540854000038;068540854000038
068540854080000;068540854080000
068540854000018;068540854000018
068540854000016;068540854000016
068540854000003;068540854000003
068540854000020;068540854000020
068540854000005;068540854000005
068540854000014;068540854000014
068540854100000;068540854100000
068540854000008;068540854000008
068540854070000;068540854070000
068540854000026;068540854000026
068540854000024;068540854000024
140840000000009;140840000000009
140840000000012;140840000000012
140840000000028;140840000000028
140840000000014;140840000000014
140840000000019;140840000000019
140840000000032;140840000000032
140840000000008;140840000000008
140840000000020;140840000000020
140840000000018;140840000000018
140840000000001;140840000000001
140840000000025;140840000000025
140840000000007;140840000000007
140840000000011;140840000000011
140840000000005;140840000000005
140840000000013;140840000000013
140840000000021;140840000000021
140840000000010;140840000000010
140840000000029;140840000000029
140840000000027;140840000000027
140840000000015;140840000000015
140840000000003;140840000000003
140840000000023;140840000000023
140840000000006;140840000000006
140840000000026;140840000000026
620770231045000;620770231045000
620770231050000;620770231050000
620770231030000;620770231030000
620770231005000;620770231005000
620770231000015;620770231000015
901058602070000;901058602070000
301130476060000;301130476060000
620210070000006;620210070000006
620210070000007;620210070000007
620210070000014;620210070000014
620210070047000;620210070047000
620210070000028;620210070000028
620210070030000;620210070030000
620210070000001;620210070000001
660560133090002;660560133090002
660560133000160;660560133000160
660560133000320;660560133000320
660560133000331;660560133000331
660560133000169;660560133000169
660560133000328;660560133000328
660560133000175;660560133000175
660560133180000;660560133180000
660560133000314;660560133000314
660560133000159;660560133000159
660560133000094;660560133000094
660560133000101;660560133000101
660560133000238;660560133000238
660560133000350;660560133000350
660560133000239;660560133000239
660560133000309;660560133000309
660560133000342;660560133000342
660560133000260;660560133000260
660560133000162;660560133000162
660560133000258;660560133000258
660560133130000;660560133130000
660560133030000;660560133030000
660560133000223;660560133000223
660560133000077;660560133000077
660560133000180;660560133000180
660560133080000;660560133080000
660560133000082;660560133000082
660560133000065;660560133000065
660560133000248;660560133000248
660560133000002;660560133000002
660560133000158;660560133000158
660560133000205;660560133000205
660560133000156;660560133000156
660560133000202;660560133000202
660560133000333;660560133000333
660560133000263;660560133000263
660560133000300;660560133000300
660560133090000;660560133090000
660560133000324;660560133000324
660560133060000;660560133060000
660560133000104;660560133000104
660560133000003;660560133000003
660560133000069;660560133000069
660560133000229;660560133000229
660560133120000;660560133120000
660560133000096;660560133000096
141401176030000;141401176030000
141401176000097;141401176000097
141401176190000;141401176190000
141332903100000;141332903100000
181120252010000;181120252010000
181120252060000;181120252060000
181120252020000;181120252020000
340350091030000;340350091030000
340350091000156;340350091000156
900630077040000;900630077040000
900630077000120;900630077000120
900630077050000;900630077050000
900630077000029;900630077000029
900630077000106;900630077000106
900630077000125;900630077000125
900630077000072;900630077000072
300159040040000;300159040040000
141050903000058;141050903000058
141050903000073;141050903000073
141050903110000;141050903110000
740286077040000;740286077040000
740286077000025;740286077000025
420350098010000;420350098010000
820282511180000;820282511180000
060350035010001;060350035010001
060350035010005;060350035010005
060350035010007;060350035010007
060350035010009;060350035010009
060350035010003;060350035010003
060350035010006;060350035010006
060350035010002;060350035010002
060350035010004;060350035010004
060350035010008;060350035010008
300159050000014;300159050000014
300159050080000;300159050080000
140282147000055;140282147000055
140282147040000;140282147040000
140282147000018;140282147000018
060770077000008;060770077000008
060770077000015;060770077000015
060770077000003;060770077000003
060770077000024;060770077000024
060770077000013;060770077000013
060770077000010;060770077000010
060770077000021;060770077000021
060770077000020;060770077000020
060770077000016;060770077000016
060770077000019;060770077000019
060770077030000;060770077030000
060770077020000;060770077020000
060770077010000;060770077010000
060770077000009;060770077000009
060770077000005;060770077000005
860076315020000;860076315020000
300709475000052;300709475000052
820212287260000;820212287260000
820212287240000;820212287240000
820212287000014;820212287000014
860210000000040;860210000000040
860210000000100;860210000000100
860210000000028;860210000000028
860210000000119;860210000000119
860210000000064;860210000000064
860210000000029;860210000000029
860210000000077;860210000000077
860210000000114;860210000000114
860210000000053;860210000000053
860210000000088;860210000000088
860210000000038;860210000000038
860210000000010;860210000000010
860210000000041;860210000000041
860210000000070;860210000000070
860210000000115;860210000000115
860210000000086;860210000000086
860210000000067;860210000000067
860210000000006;860210000000006
860210000000044;860210000000044
860210000000123;860210000000123
860210000000111;860210000000111
860210000000023;860210000000023
860210000000108;860210000000108
140772434000048;140772434000048
140772434060000;140772434060000
140772434000045;140772434000045
140702357000051;140702357000051
140702357010000;140702357010000
140702357000105;140702357000105
140702357000063;140702357000063
140702357000055;140702357000055
140702357000049;140702357000049
300080014090001;300080014090001
300080014090003;300080014090003
300080014000073;300080014000073
300080014090002;300080014090002
820422595040000;820422595040000
900568315000008;900568315000008
900568315000172;900568315000172
900568315000044;900568315000044
900568315000246;900568315000246
900568315000166;900568315000166
900568315000186;900568315000186
900568315000203;900568315000203
900568315000170;900568315000170
900568315000029;900568315000029
900568315000147;900568315000147
900568315000049;900568315000049
900568315000024;900568315000024
900568315030000;900568315030000
900568315000146;900568315000146
900568315000185;900568315000185
820633029190001;820633029190001
820633029190002;820633029190002
141473071300000;141473071300000
380706119000001;380706119000001
380706119000104;380706119000104
380706119000071;380706119000071
380706119000101;380706119000101
380706119000056;380706119000056
380706119000034;380706119000034
380706119020000;380706119020000
820212140070000;820212140070000
780285035030000;780285035030000
300849580010000;300849580010000
820843435240000;820843435240000
821330329000052;821330329000052
821330329000071;821330329000071
821330329000002;821330329000002
821330329000024;821330329000024
821330329000019;821330329000019
821330329000028;821330329000028
821330329010000;821330329010000
821330329000053;821330329000053
820703225000042;820703225000042
820703225270000;820703225270000
140560448120000;140560448120000
140912511180000;140912511180000
140912511000085;140912511000085
140912511000057;140912511000057
140912511130000;140912511130000
900428224000009;900428224000009
900428224020000;900428224020000
900428224000047;900428224000047
300219120100000;300219120100000
820352567050000;820352567050000
820352567030000;820352567030000
661540392000089;661540392000089
661540392000106;661540392000106
661540392000005;661540392000005
661540392000109;661540392000109
661540392000140;661540392000140
661540392000136;661540392000136
661540392000112;661540392000112
661540392000135;661540392000135
661540392000139;661540392000139
661540392000144;661540392000144
661540392000088;661540392000088
661540392040000;661540392040000
661540392000137;661540392000137
661540392000067;661540392000067
141543127030000;141543127030000
141543127000043;141543127000043
420070364050000;420070364050000
420070322040000;420070322040000
420070322000013;420070322000013
260705021030000;260705021030000
141821722240000;141821722240000
300080007030000;300080007030000
300080007000024;300080007000024
300080007020000;300080007020000
740280049000022;740280049000022
740280049010000;740280049010000
740280049000027;740280049000027
740280049000026;740280049000026
420980350040000;420980350040000
064480448000004;064480448000004
064480448010000;064480448010000
064480448000011;064480448000011
064480448020000;064480448020000
064480448000008;064480448000008
064480448000012;064480448000012
064480448000002;064480448000002
064480448000010;064480448000010
064480448000006;064480448000006
064480448030000;064480448030000
064480448000001;064480448000001
064480448000007;064480448000007
064480448000003;064480448000003
064480448000005;064480448000005
300709505000006;300709505000006
900840014010000;900840014010000
300150049010000;300150049010000
300150049000020;300150049000020
300150049087000;300150049087000
820422637100000;820422637100000
861610175010000;861610175010000
067980079000017;067980079000017
067980079000002;067980079000002
067980079000009;067980079000009
067980079000021;067980079000021
067980079030000;067980079030000
067980079010000;067980079010000
067980079000006;067980079000006
067980079000023;067980079000023
067980079000010;067980079000010
067980079000014;067980079000014
067980079000003;067980079000003
067980079000027;067980079000027
067980079000005;067980079000005
067980079000015;067980079000015
067980079000011;067980079000011
067980079000007;067980079000007
067980079000001;067980079000001
067980079000008;067980079000008
067980079000018;067980079000018
067980079020000;067980079020000
067980079000024;067980079000024
067980079000025;067980079000025
067980079000004;067980079000004
540910413000020;540910413000020
540910413110000;540910413110000
260560000000016;260560000000016
260560000000001;260560000000001
260560000000019;260560000000019
066510651000007;066510651000007
066510651060000;066510651060000
066510651050000;066510651050000
066510651000023;066510651000023
066510651000018;066510651000018
066510651000031;066510651000031
066510651020000;066510651020000
066510651000011;066510651000011
066510651100000;066510651100000
066510651000006;066510651000006
066510651090000;066510651090000
066510651000009;066510651000009
066510651040000;066510651040000
066510651000003;066510651000003
066510651110000;066510651110000
066510651080000;066510651080000
066510651010000;066510651010000
066510651000030;066510651000030
066510651030000;066510651030000
066510651070000;066510651070000
421190406060000;421190406060000
421190406000011;421190406000011
860916483005000;860916483005000
141122777070000;141122777070000
300219130140000;300219130140000
300219130000016;300219130000016
740070014040000;740070014040000
300499270000008;300499270000008
300499270010000;300499270010000
300499270000019;300499270000019
381126266000043;381126266000043
381126266000062;381126266000062
381126266000080;381126266000080
381126266000053;381126266000053
381126266000073;381126266000073
381126266000017;381126266000017
381126266040000;381126266040000
381126266000021;381126266000021
381126266000060;381126266000060
381126266000002;381126266000002
381126266070000;381126266070000
381126266000067;381126266000067
381126266000068;381126266000068
141821673160000;141821673160000
660980238000066;660980238000066
660980238000067;660980238000067
660980238050000;660980238050000
660980238000060;660980238000060
660980238040000;660980238040000
660980238000061;660980238000061
660980238000015;660980238000015
660980238010000;660980238010000
660980238000019;660980238000019
660980238000028;660980238000028
660980238000003;660980238000003
660980238000065;660980238000065
660980238000053;660980238000053
660980238000043;660980238000043
660980238000058;660980238000058
900140028110000;900140028110000
900140028020001;900140028020001
900140028000192;900140028000192
900140028020003;900140028020003
820420063120000;820420063120000
820420063000024;820420063000024
141261120210000;141261120210000
900770091000063;900770091000063
900770091010002;900770091010002
900770091000078;900770091000078
900770091000023;900770091000023
900770091000009;900770091000009
900770091000076;900770091000076
900770091010001;900770091010001
900770091000071;900770091000071
220430119000019;220430119000019
220430119000018;220430119000018
220430119030000;220430119030000
220430119000012;220430119000012
220430119000004;220430119000004
220430119010000;220430119010000
220430119000017;220430119000017
620420154350000;620420154350000
620420154440000;620420154440000
620420154100000;620420154100000
620420154170000;620420154170000
900778469000050;900778469000050
900778469000022;900778469000022
900778469020000;900778469020000
740210038000109;740210038000109
740569007105000;740569007105000
260918119010000;260918119010000
620140021010000;620140021010000
620140021030000;620140021030000
620140021000009;620140021000009
861266203020000;861266203020000
540770294090000;540770294090000
540770294010000;540770294010000
540770294000005;540770294000005
181540385000006;181540385000006
181540385000044;181540385000044
181540385010000;181540385010000
181540385000003;181540385000003
181540385000007;181540385000007
140912476050000;140912476050000
140350259140000;140350259140000
541050483000007;541050483000007
541050483000008;541050483000008
541050483020000;541050483020000
541050483000012;541050483000012
140350224040000;140350224040000
860280028010000;860280028010000
300499280000018;300499280000018
220140042000008;220140042000008
220140042020000;220140042020000
780210000000001;780210000000001
780210000000061;780210000000061
780210000000058;780210000000058
780210000000034;780210000000034
780210000000060;780210000000060
780210000000005;780210000000005
780210000000056;780210000000056
780210000000057;780210000000057
780210000000022;780210000000022
780210000000003;780210000000003
780210000000059;780210000000059
780210000000018;780210000000018
780210000000062;780210000000062
220140035000030;220140035000030
220140035000028;220140035000028
220140035000016;220140035000016
220140035000026;220140035000026
220140035000001;220140035000001
220140035000048;220140035000048
220140035010000;220140035010000
220140035000052;220140035000052
220140035000014;220140035000014
620495161020000;620495161020000
141751547000036;141751547000036
141751547000026;141751547000026
141751547000009;141751547000009
141751547000050;141751547000050
141751547050000;141751547050000
540420154100000;540420154100000
540420154020000;540420154020000
540420154070000;540420154070000
221120343000015;221120343000015
221120343000009;221120343000009
221120343000016;221120343000016
221120343020000;221120343020000
066160616000008;066160616000008
066160616000004;066160616000004
066160616000003;066160616000003
066160616030000;066160616030000
066160616020000;066160616020000
066160616010000;066160616010000
066160616000007;066160616000007
066160616000002;066160616000002
066160616000009;066160616000009
066160616000005;066160616000005
100840196030000;100840196030000
100840196000012;100840196000012
100840196000053;100840196000053
100840196000008;100840196000008
100840196000015;100840196000015
100840196000006;100840196000006
100840196080000;100840196080000
100840196110000;100840196110000
100840196000022;100840196000022
100840196090000;100840196090000
100840196000025;100840196000025
100840196100000;100840196100000
100840196000020;100840196000020
100840196050000;100840196050000
100840196000024;100840196000024
420350119020000;420350119020000
420350119000007;420350119000007
420350119000001;420350119000001
900148119000177;900148119000177
300709440000059;300709440000059
300709440000037;300709440000037
900708420050000;900708420050000
860356357040000;860356357040000
500350035060000;500350035060000
500350035000003;500350035000003
500350035020000;500350035020000
500350035000001;500350035000001
500350035070000;500350035070000
500350035050000;500350035050000
500350035040000;500350035040000
500350035000014;500350035000014
500350035010000;500350035010000
500350035000020;500350035000020
500350035030000;500350035030000
541120504020000;541120504020000
541120504010000;541120504010000
541120504000023;541120504000023
541120504040000;541120504040000
541120504000002;541120504000002
541120504000012;541120504000012
541120504000021;541120504000021
541120504000030;541120504000030
541120504000028;541120504000028
541120504000008;541120504000008
541120504000006;541120504000006
541120504000027;541120504000027
541120504000029;541120504000029
541120504030000;541120504030000
541120504050000;541120504050000
541120504000018;541120504000018
541120504000028;541120504000028
541120504000004;541120504000004
541120504000017;541120504000017
740566273140000;740566273140000
821123897000027;821123897000027
821264065000022;821264065000022
821264065040000;821264065040000
141681540000020;141681540000020
141681540120000;141681540120000
260350077070000;260350077070000
260350077030000;260350077030000
260350077000025;260350077000025
260350077000021;260350077000021
181470371000047;181470371000047
181470371000021;181470371000021
181470371000002;181470371000002
181470371000050;181470371000050
181470371000030;181470371000030
181470371000003;181470371000003
181470371000042;181470371000042
181470371000015;181470371000015
181470371000013;181470371000013
181470371000028;181470371000028
181470371000011;181470371000011
181470371000007;181470371000007
181470371000023;181470371000023
181470371000051;181470371000051
181470371000024;181470371000024
181470371030000;181470371030000
740490105060000;740490105060000
740490105020000;740490105020000
300849660000042;300849660000042
300849660190000;300849660190000
300849660000036;300849660000036
300849660000038;300849660000038
620140056080000;620140056080000
660490105000098;660490105000098
660490105000017;660490105000017
660490105020000;660490105020000
660490105000015;660490105000015
660490105010000;660490105010000
141753211000040;141753211000040
141753211030000;141753211030000
461050105000014;461050105000014
461050105000008;461050105000008
461050105010000;461050105010000
461050105000009;461050105000009
461050105020000;461050105020000
461050105000011;461050105000011
461050105000013;461050105000013
461050105000001;461050105000001
461050105000018;461050105000018
461050105000010;461050105000010
461050105000003;461050105000003
461050105000006;461050105000006
300700259080000;300700259080000
140140077010003;140140077010003
140140077010002;140140077010002
140140077000032;140140077000032
140140077000031;140140077000031
140140077000009;140140077000009
140140077000006;140140077000006
140140077010001;140140077010001
140140077000076;140140077000076
300700000000041;300700000000041
300700000000064;300700000000064
300700000000058;300700000000058
300700000000055;300700000000055
300700000000080;300700000000080
300700000000085;300700000000085
300700000000028;300700000000028
300700000000057;300700000000057
300700000000092;300700000000092
300700000000065;300700000000065
380496077000024;380496077000024
380496077000012;380496077000012
380496077000018;380496077000018
380496077040000;380496077040000
380496077000035;380496077000035
380496077003000;380496077003000
380496077000015;380496077000015
380496077000026;380496077000026
380496077000021;380496077000021
380496077000003;380496077000003
820843442280000;820843442280000
300709455030000;300709455030000
300709455000032;300709455000032
300709455000022;300709455000022
300709455000027;300709455000027
580770140010000;580770140010000
580770140000032;580770140000032
580770140000024;580770140000024
141473113120000;141473113120000
141473113115000;141473113115000
141473113360000;141473113360000
300150000000014;300150000000014
300700238010000;300700238010000
460210021080000;460210021080000
460210021060000;460210021060000
460210021000003;460210021000003
460210021030000;460210021030000
460210021000001;460210021000001
460210021050000;460210021050000
460210021000004;460210021000004
460210021010000;460210021010000
460210021040000;460210021040000
460210021070000;460210021070000
460210021020000;460210021020000
141401253220000;141401253220000
261058126010000;261058126010000
780210056070000;780210056070000
900498231000025;900498231000025
900498231000057;900498231000057
900498231000002;900498231000002
900498231000019;900498231000019
900498231000063;900498231000063
540490189000012;540490189000012
540490189000003;540490189000003
540490189000005;540490189000005
540490189050000;540490189050000
540490189043000;540490189043000
540490189000016;540490189000016
540490189000038;540490189000038
540490189000029;540490189000029
540490189000011;540490189000011
540490189000033;540490189000033
540490189000007;540490189000007
740140000000075;740140000000075
740140000000112;740140000000112
740140000000016;740140000000016
740140000000044;740140000000044
740140000000024;740140000000024
740140000000069;740140000000069
740140000000079;740140000000079
740140000000033;740140000000033
740140000000020;740140000000020
740140000000027;740140000000027
740140000000100;740140000000100
740140000000035;740140000000035
740140000000105;740140000000105
740140000000089;740140000000089
740140000000093;740140000000093
740140000000110;740140000000110
740140000000071;740140000000071
740140000000045;740140000000045
740140000000043;740140000000043
740140000000039;740140000000039
740140000000078;740140000000078
740140000000026;740140000000026
740140000000099;740140000000099
740140000000030;740140000000030
740140000000087;740140000000087
740140000000032;740140000000032
740140000000017;740140000000017
740140000000015;740140000000015
740140000000109;740140000000109
740140000000034;740140000000034
740140000000083;740140000000083
740140000000114;740140000000114
740140000000010;740140000000010
740140000000029;740140000000029
740140000000036;740140000000036
820282413010000;820282413010000
820562917100000;820562917100000
820562917160000;820562917160000
740496224000043;740496224000043
740496224080000;740496224080000
300560196090000;300560196090000
181050231000093;181050231000093
181050231000015;181050231000015
181050231000020;181050231000020
181050231010000;181050231010000
421122007005000;421122007005000
140980868240000;140980868240000
820703211250000;820703211250000
062380238000021;062380238000021
062380238010000;062380238010000
062380238000016;062380238000016
062380238000020;062380238000020
062380238000014;062380238000014
062380238000015;062380238000015
062380238000008;062380238000008
062380238000024;062380238000024
062380238000001;062380238000001
062380238000002;062380238000002
062380238020000;062380238020000
062380238000019;062380238000019
062380238000018;062380238000018
301059885000021;301059885000021
740566266120000;740566266120000
860846147010000;860846147010000
861476217080000;861476217080000
820422672160000;820422672160000
140210140200000;140210140200000
141401274250000;141401274250000
300779565000034;300779565000034
062940294020000;062940294020000
062940294030000;062940294030000
062940294040000;062940294040000
062940294010000;062940294010000
062940294000006;062940294000006
062940294070000;062940294070000
062940294050000;062940294050000
062940294000001;062940294000001
062940294000014;062940294000014
062940294000012;062940294000012
062940294000008;062940294000008
062940294000005;062940294000005
062940294000007;062940294000007
062940294000017;062940294000017
062940294060000;062940294060000
700420042010002;700420042010002
700420042000009;700420042000009
700420042010003;700420042010003
700420042000012;700420042000012
700420042000011;700420042000011
700420042010001;700420042010001
700420042000002;700420042000002
700420042000008;700420042000008
700420042000003;700420042000003
140702399000050;140702399000050
140702399080000;140702399080000
140702399000116;140702399000116
900358210000052;900358210000052
900358210000040;900358210000040
900358210000044;900358210000044
900358210000095;900358210000095
900358210000163;900358210000163
900358210000036;900358210000036
900358210000038;900358210000038
900358210000102;900358210000102
900358210000132;900358210000132
900358210000133;900358210000133
900358210000165;900358210000165
900358210000172;900358210000172
900358210000046;900358210000046
900358210000144;900358210000144
900358210000161;900358210000161
900358210000050;900358210000050
900358210000168;900358210000168
900358210000210;900358210000210
900358210000014;900358210000014
900358210000100;900358210000100
900358210000197;900358210000197
900358210000045;900358210000045
900358210030000;900358210030000
620420098570000;620420098570000
620420098550000;620420098550000
620420098120000;620420098120000
620420098520000;620420098520000
260910000000016;260910000000016
260910000000014;260910000000014
820212112000016;820212112000016
820212112020000;820212112020000
820212112000009;820212112000009
141401239180000;141401239180000
100350105000018;100350105000018
100350105140000;100350105140000
100350105000031;100350105000031
100350105000049;100350105000049
100350105000050;100350105000050
100350105000048;100350105000048
100350105000044;100350105000044
100350105000008;100350105000008
340075007020000;340075007020000
820562924110000;820562924110000
820562924170000;820562924170000
821053806170000;821053806170000
620140063090000;620140063090000
860566406010000;860566406010000
340210056030000;340210056030000
063290329000011;063290329000011
063290329000008;063290329000008
063290329000009;063290329000009
063290329000006;063290329000006
063290329000003;063290329000003
063290329000012;063290329000012
063290329000010;063290329000010
063290329060000;063290329060000
063290329030000;063290329030000
063290329010000;063290329010000
063290329020000;063290329020000
063290329050000;063290329050000
063290329000002;063290329000002
301139960050000;301139960050000
301139960000015;301139960000015
861476588170000;861476588170000
063850385020000;063850385020000
063850385000001;063850385000001
063850385050000;063850385050000
063850385010000;063850385010000
063850385000014;063850385000014
063850385000004;063850385000004
063850385000010;063850385000010
063850385000017;063850385000017
063850385000009;063850385000009
063850385030000;063850385030000
063850385000016;063850385000016
063850385000013;063850385000013
063850385040000;063850385040000
063850385000002;063850385000002
063850385000005;063850385000005
063850385000015;063850385000015
063850385000018;063850385000018
300280105010000;300280105010000
300280105000027;300280105000027
300159035020000;300159035020000
860216021010000;860216021010000
141680000000059;141680000000059
141680000000061;141680000000061
141680000000039;141680000000039
141680000000047;141680000000047
141680000000052;141680000000052
141680000000046;141680000000046
141680000000067;141680000000067
141680000000037;141680000000037
141680000000003;141680000000003
141680000000064;141680000000064
141680000000045;141680000000045
141680000000013;141680000000013
141680000000002;141680000000002
141680000000033;141680000000033
141680000000063;141680000000063
141680000000058;141680000000058
141680000000048;141680000000048
141680000000021;141680000000021
141680000000053;141680000000053
141680000000025;141680000000025
141680000000030;141680000000030
141680000000035;141680000000035
141680000080000;141680000080000
141680000000032;141680000000032
067350735000011;067350735000011
067350735000009;067350735000009
067350735020000;067350735020000
067350735000007;067350735000007
067350735000002;067350735000002
067350735000001;067350735000001
067350735000003;067350735000003
067350735030000;067350735030000
067350735010000;067350735010000
067350735000005;067350735000005
140420280030000;140420280030000
140420280120000;140420280120000
141401288270000;141401288270000
140842448040000;140842448040000
821123904000007;821123904000007
821123904060000;821123904060000
821123904000036;821123904000036
860770000000055;860770000000055
860770000000056;860770000000056
860770000000081;860770000000081
860770000000064;860770000000064
860770000000078;860770000000078
860770000000069;860770000000069
860770000000005;860770000000005
860770000000062;860770000000062
860770000000072;860770000000072
860770000000049;860770000000049
860770000000063;860770000000063
860770000000058;860770000000058
860770000000071;860770000000071
860770000000021;860770000000021
860770000000035;860770000000035
860770000000050;860770000000050
860770000000059;860770000000059
860770000000066;860770000000066
860770000000053;860770000000053
860770000000038;860770000000038
860770000000054;860770000000054
860770000000065;860770000000065
860770000000068;860770000000068
860770000000006;860770000000006
860770000000061;860770000000061
860770000000070;860770000000070
860770000000028;860770000000028
860770000000040;860770000000040
860770000000067;860770000000067
860770000000052;860770000000052
860770000000048;860770000000048
860770000000017;860770000000017
860770000000079;860770000000079
860770000000073;860770000000073
860770000000076;860770000000076
860770000000037;860770000000037
860770000000008;860770000000008
900498266000013;900498266000013
900498266000099;900498266000099
660070007040000;660070007040000
660070007000067;660070007000067
660070007000078;660070007000078
660070007000294;660070007000294
660070007000477;660070007000477
660070007000461;660070007000461
660070007010000;660070007010000
660070007000272;660070007000272
660070007000269;660070007000269
660070007000493;660070007000493
660070007000257;660070007000257
660070007000501;660070007000501
660070007000371;660070007000371
660070007000004;660070007000004
660070007000062;660070007000062
620355070000043;620355070000043
620355070050000;620355070050000
620355070000006;620355070000006
620355070000046;620355070000046
620355070000040;620355070000040
620355070000022;620355070000022
420560392060000;420560392060000
900708406000119;900708406000119
900708406000078;900708406000078
900708406000116;900708406000116
900708406000138;900708406000138
900708406000080;900708406000080
900708406040000;900708406040000
140420329110000;140420329110000
820282483000009;820282483000009
820282483140000;820282483140000
067140714000003;067140714000003
067140714000013;067140714000013
067140714050000;067140714050000
067140714000015;067140714000015
067140714000001;067140714000001
067140714000014;067140714000014
067140714060000;067140714060000
067140714000016;067140714000016
067140714010000;067140714010000
067140714040000;067140714040000
067140714030000;067140714030000
067140714000017;067140714000017
067140714000004;067140714000004
067140714000009;067140714000009
067140714000002;067140714000002
067140714020000;067140714020000
067140714000012;067140714000012
067140714000008;067140714000008
541050476000002;541050476000002
541050476010000;541050476010000
541050476000019;541050476000019
580840175030000;580840175030000
821334170070000;821334170070000
821334170030000;821334170030000
821334170000083;821334170000083
821334170000093;821334170000093
821334170000054;821334170000054
820212133000011;820212133000011
820212133000012;820212133000012
820212133060000;820212133060000
065740574000007;065740574000007
065740574000018;065740574000018
065740574010000;065740574010000
065740574000019;065740574000019
065740574000003;065740574000003
065740574000030;065740574000030
065740574000005;065740574000005
065740574000012;065740574000012
065740574000017;065740574000017
065740574000024;065740574000024
065740574000029;065740574000029
065740574030000;065740574030000
065740574000009;065740574000009
065740574000016;065740574000016
065740574000023;065740574000023
065740574020000;065740574020000
065740574000027;065740574000027
065740574000022;065740574000022
065740574000015;065740574000015
065740574000028;065740574000028
065740574000006;065740574000006
065740574040000;065740574040000
900708385000004;900708385000004
141401309300000;141401309300000
140212728000088;140212728000088
140212728270000;140212728270000
820560126000020;820560126000020
820560126000005;820560126000005
820560126030000;820560126030000
820560126000009;820560126000009
820560126000035;820560126000035
820560126000004;820560126000004
820560126000007;820560126000007
820560126000012;820560126000012
820562938130000;820562938130000
300150035030000;300150035030000
064410441050000;064410441050000
064410441030015;064410441030015
064410441030023;064410441030023
064410441030008;064410441030008
064410441030024;064410441030024
064410441030012;064410441030012
064410441010000;064410441010000
064410441030022;064410441030022
064410441030009;064410441030009
064410441030003;064410441030003
064410441030021;064410441030021
064410441040000;064410441040000
064410441030019;064410441030019
064410441030026;064410441030026
064410441030020;064410441030020
064410441030013;064410441030013
064410441030014;064410441030014
064410441000016;064410441000016
064410441030005;064410441030005
064410441030018;064410441030018
064410441030004;064410441030004
064410441030011;064410441030011
064410441000022;064410441000022
064410441030017;064410441030017
064410441020000;064410441020000
064410441030016;064410441030016
064410441030025;064410441030025
064410441030001;064410441030001
064410441030027;064410441030027
064410441030007;064410441030007
064410441000020;064410441000020
064410441000006;064410441000006
